"","Restaurant","Product_Name","Price","User-Rating","No-Ratings","Address","Feature1","Feature2","Feature3","Feature4","Feature5","City","ProperAddress","Location","RestaurantLatitude","RestaurantLongitude","CenterLatitude","CenterLongitude","DistanceCityCenter","DistanceCEU","size"
"414","Ponte Pizza and Restaurant","Coca-Cola szénsavas üdítõital","360",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","0.5"
"415","Ponte Pizza and Restaurant","Coca-Cola szénsavas üdítõital","550",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","1.25"
"416","Ponte Pizza and Restaurant","Coca-Cola Zero szénsavas üdítõital","360",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","0.5"
"417","Ponte Pizza and Restaurant","Coca-Cola Zero szénsavas üdítõital","550",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","1.25"
"418","Ponte Pizza and Restaurant","Coca-Cola Zero szénsavas üdítõital","360",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","0.5"
"419","Ponte Pizza and Restaurant","Coca-Cola Zero szénsavas üdítõital","550",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","1.25"
"420","Ponte Pizza and Restaurant","Coca-Cola szénsavas üdítõital","550",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","1.25"
"421","Pop Art Café","Coca-Cola szénsavas üdítõital","350",4.7,157,"Bihari utca 2","Pizza","Hamburger","Magyaros","Készpénzes fizetés",NA,"Debrecen","Debrecen Bihari utca 2","Bihari utca, Bozzaytelep, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5177664,21.6633209,47.531399,21.6259782,"3.1946643851415457 km","196.84988475156086 km","0.5"
"422","Pop Art Café","Coca-Cola Zero szénsavas üdítõital","350",4.7,157,"Bihari utca 2","Pizza","Hamburger","Magyaros","Készpénzes fizetés",NA,"Debrecen","Debrecen Bihari utca 2","Bihari utca, Bozzaytelep, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5177664,21.6633209,47.531399,21.6259782,"3.1946643851415457 km","196.84988475156086 km","0.5"
"423","Pop Art Café","Coca-Cola Light szénsavas üdítõital","350",4.7,157,"Bihari utca 2","Pizza","Hamburger","Magyaros","Készpénzes fizetés",NA,"Debrecen","Debrecen Bihari utca 2","Bihari utca, Bozzaytelep, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5177664,21.6633209,47.531399,21.6259782,"3.1946643851415457 km","196.84988475156086 km","0.5"
"424","Príma Pizza","Coca-Cola szénsavas üdítõital","320",4.8,139,"Ady Endre utca 9","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Ady Endre utca 9","9, Ady Endre utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3527, Magyarország",48.1041107,20.790662846051,48.1031503,20.7901985,"0.11224913391423354 km","146.61408655412137 km","0.5"
"425","Príma Pizza","Coca-Cola Zero Vanilla szénsavas üdítõital","320",4.8,139,"Ady Endre utca 9","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Ady Endre utca 9","9, Ady Endre utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3527, Magyarország",48.1041107,20.790662846051,48.1031503,20.7901985,"0.11224913391423354 km","146.61408655412137 km","0.5"
"426","Príma Pizza","Coca-Cola Zero szénsavas üdítõital","320",4.8,139,"Ady Endre utca 9","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Ady Endre utca 9","9, Ady Endre utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3527, Magyarország",48.1041107,20.790662846051,48.1031503,20.7901985,"0.11224913391423354 km","146.61408655412137 km","0.5"
"427","Princess Bakery & Bistro","Coca-Cola szénsavas üdítõital","420",3.6,3,"Kossuth Lajos tér 1","Pékség","Pizza","NetPincér GO","Érintkezésmentes kiszállítás",NA,"Budapest","Budapest Kossuth Lajos tér 1","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","0.5"
"428","Princess Bakery & Bistro","Coca-Cola Zero szénsavas üdítõital","420",3.6,3,"Kossuth Lajos tér 1","Pékség","Pizza","NetPincér GO","Érintkezésmentes kiszállítás",NA,"Budapest","Budapest Kossuth Lajos tér 1","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","0.5"
"429","Princess Bakery & Bistro","Coca-Cola Zero Lemon szénsavas üdítõital","420",3.6,3,"Kossuth Lajos tér 1","Pékség","Pizza","NetPincér GO","Érintkezésmentes kiszállítás",NA,"Budapest","Budapest Kossuth Lajos tér 1","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","0.5"
"430","Rockabilly Chicken","Coca-Cola szénsavas üdítõital","350",4.8,621,"Mésztelep 1/A","Pizza","Hamburger","Magyaros","Algida","Készpénzes fizetés","Miskolc","Miskolc Mésztelep 1/A","Mésztelep, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3508, Magyarország",48.072337,20.7803638,48.1031503,20.7901985,"3.5036566552198445 km","144.37465740153948 km","0.5"
"431","Rockabilly Chicken","Coca-Cola szénsavas üdítõital","300",4.8,621,"Mésztelep 1/A","Pizza","Hamburger","Magyaros","Algida","Készpénzes fizetés","Miskolc","Miskolc Mésztelep 1/A","Mésztelep, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3508, Magyarország",48.072337,20.7803638,48.1031503,20.7901985,"3.5036566552198445 km","144.37465740153948 km","0.33"
"432","Rockabilly Chicken","Coca-Cola Zero szénsavas üdítõital","350",4.8,621,"Mésztelep 1/A","Pizza","Hamburger","Magyaros","Algida","Készpénzes fizetés","Miskolc","Miskolc Mésztelep 1/A","Mésztelep, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3508, Magyarország",48.072337,20.7803638,48.1031503,20.7901985,"3.5036566552198445 km","144.37465740153948 km","0.5"
"433","Rockabilly Chicken","Coca-Cola Zero szénsavas üdítõital","300",4.8,621,"Mésztelep 1/A","Pizza","Hamburger","Magyaros","Algida","Készpénzes fizetés","Miskolc","Miskolc Mésztelep 1/A","Mésztelep, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3508, Magyarország",48.072337,20.7803638,48.1031503,20.7901985,"3.5036566552198445 km","144.37465740153948 km","0.33"
"434","Rokfort Étterem","Coca-Cola szénsavas üdítõital","450",5,2,"Szalay utca 3","Magyaros","Pizza","NetPincér GO","SZÉP kártyás fizetés","Érintkezésmentes kiszállítás","Budapest","Budapest Szalay utca 3","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","0.33"
"435","Rokfort Étterem","Coca-Cola Zero szénsavas üdítõital","700",5,2,"Szalay utca 3","Magyaros","Pizza","NetPincér GO","SZÉP kártyás fizetés","Érintkezésmentes kiszállítás","Budapest","Budapest Szalay utca 3","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","1.25"
"436","Rokfort Étterem","Coca-Cola Zero szénsavas üdítõital","450",5,2,"Szalay utca 3","Magyaros","Pizza","NetPincér GO","SZÉP kártyás fizetés","Érintkezésmentes kiszállítás","Budapest","Budapest Szalay utca 3","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","0.5"
"437","Rokfort Étterem","Coca-Cola szénsavas üdítõital","450",5,2,"Szalay utca 3","Magyaros","Pizza","NetPincér GO","SZÉP kártyás fizetés","Érintkezésmentes kiszállítás","Budapest","Budapest Szalay utca 3","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","0.5"
"438","Rokfort Étterem","Coca-Cola Zero szénsavas üdítõital","450",5,2,"Szalay utca 3","Magyaros","Pizza","NetPincér GO","SZÉP kártyás fizetés","Érintkezésmentes kiszállítás","Budapest","Budapest Szalay utca 3","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","0.33"
"439","Rokfort Étterem","Coca-Cola szénsavas üdítõital","700",5,2,"Szalay utca 3","Magyaros","Pizza","NetPincér GO","SZÉP kártyás fizetés","Érintkezésmentes kiszállítás","Budapest","Budapest Szalay utca 3","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","1.25"
"440","Rossita","Coca-Cola Zero szénsavas üdítõital","490",4.8,629,"Meggyesalja u. 18","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Meggyesalja u. 18","Rossita kisvendéglõ, 18, Meggyesalja utca, Muszkástelep, Vologda, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101483,20.772383,48.1031503,20.7901985,"1.3397460029948483 km","145.26623541333012 km","0.5"
"441","Rossita","Coca-Cola szénsavas üdítõital","490",4.8,629,"Meggyesalja u. 18","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Meggyesalja u. 18","Rossita kisvendéglõ, 18, Meggyesalja utca, Muszkástelep, Vologda, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101483,20.772383,48.1031503,20.7901985,"1.3397460029948483 km","145.26623541333012 km","0.5"
"442","Salt and Pepper","Coca-Cola Zero Vanilla szénsavas üdítõital","400",4.8,923,"Antall József utca 24","Pizza","Hamburger","Algida","Készpénzes fizetés","SZÉP kártyás fizetés","Debrecen","Debrecen Antall József utca 24","Antall József utca, Miklóskapu, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5236162,21.6233505,47.531399,21.6259782,"0.8876373874478637 km","193.83606878374158 km","0.5"
"443","Salt and Pepper","Coca-Cola Zero szénsavas üdítõital","400",4.8,923,"Antall József utca 24","Pizza","Hamburger","Algida","Készpénzes fizetés","SZÉP kártyás fizetés","Debrecen","Debrecen Antall József utca 24","Antall József utca, Miklóskapu, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5236162,21.6233505,47.531399,21.6259782,"0.8876373874478637 km","193.83606878374158 km","0.5"
"444","Salt and Pepper","Coca-Cola szénsavas üdítõital","400",4.8,923,"Antall József utca 24","Pizza","Hamburger","Algida","Készpénzes fizetés","SZÉP kártyás fizetés","Debrecen","Debrecen Antall József utca 24","Antall József utca, Miklóskapu, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5236162,21.6233505,47.531399,21.6259782,"0.8876373874478637 km","193.83606878374158 km","0.5"
"445","Tímár26 Pizza","Coca-Cola szénsavas üdítõital","400",4.9,207,"Tímár utca 26","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,NA,"Pécs","Pécs Tímár utca 26","Tímár utca, Zidina, Siklósi városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0745592,18.2339055,46.0763222,18.2280746,"0.4917949147795442 km","170.37033450888777 km","0.33"
"446","Trattoria Toscana","Coca-Cola szénsavas üdítõital","480",4.7,98,"Belgrád rakpart 13","Pizza","Olasz","Ételérzékenyeknek is","Készpénzes fizetés","SZÉP kártyás fizetés","Budapest","Budapest Belgrád rakpart 13","L'enoteca, 13-15, Belgrád rakpart, Belváros, Budapest, Közép-Magyarország, 1056, Magyarország",47.4886851,19.0545842,47.4983815,19.0404707,"1.514334027104914 km","1.4004121824495017 km","1.25"
"447","Trattoria Toscana","Coca-Cola Light szénsavas üdítõital","480",4.7,98,"Belgrád rakpart 13","Pizza","Olasz","Ételérzékenyeknek is","Készpénzes fizetés","SZÉP kártyás fizetés","Budapest","Budapest Belgrád rakpart 13","L'enoteca, 13-15, Belgrád rakpart, Belváros, Budapest, Közép-Magyarország, 1056, Magyarország",47.4886851,19.0545842,47.4983815,19.0404707,"1.514334027104914 km","1.4004121824495017 km","1.25"
"448","Trattoria Za-Za","Coca-Cola szénsavas üdítõital","590",4.3,109,"Ráday utca 16","Olasz","Magyaros","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés","Budapest","Budapest Ráday utca 16","Trattoria, 16, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4875924,19.0631314,47.4983815,19.0404707,"2.0867842083003314 km","1.7751049637948493 km","1.25"
"449","Trattoria Za-Za","Coca-Cola Zero szénsavas üdítõital","590",4.3,109,"Ráday utca 16","Olasz","Magyaros","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés","Budapest","Budapest Ráday utca 16","Trattoria, 16, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4875924,19.0631314,47.4983815,19.0404707,"2.0867842083003314 km","1.7751049637948493 km","1.25"
"450","UNI-Pizza","Coca-Cola szénsavas üdítõital","600",4.4,15,"Egyetemváros A/6","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,NA,"Miskolc","Miskolc Egyetemváros A/6","Egyetemváros, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3515, Magyarország",48.0811234,20.766029,48.1031503,20.7901985,"3.03978018398194 km","143.83670224896508 km","1.75"
"451","Valentino Pizzéria","Coca-Cola Zero szénsavas üdítõital","500",4.9,58,"Kuruc utca 37","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Kuruc utca 37","37, Kuruc utca, Diósgyõri-lakótelep, Berekalja, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3535, Magyarország",48.1031987,20.6891349,48.1031503,20.7901985,"7.526858124369388 km","139.84719412600873 km","1.25"
"452","Valentino Pizzéria","Coca-Cola szénsavas üdítõital","500",4.9,58,"Kuruc utca 37","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Kuruc utca 37","37, Kuruc utca, Diósgyõri-lakótelep, Berekalja, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3535, Magyarország",48.1031987,20.6891349,48.1031503,20.7901985,"7.526858124369388 km","139.84719412600873 km","1.25"
"453","Valentino Pizzéria","Coca-Cola Zero szénsavas üdítõital","400",4.9,58,"Kuruc utca 37","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Kuruc utca 37","37, Kuruc utca, Diósgyõri-lakótelep, Berekalja, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3535, Magyarország",48.1031987,20.6891349,48.1031503,20.7901985,"7.526858124369388 km","139.84719412600873 km","0.5"
"454","Valentino Pizzéria","Coca-Cola szénsavas üdítõital","400",4.9,58,"Kuruc utca 37","Pizza","Készpénzes fizetés",NA,NA,NA,"Miskolc","Miskolc Kuruc utca 37","37, Kuruc utca, Diósgyõri-lakótelep, Berekalja, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3535, Magyarország",48.1031987,20.6891349,48.1031503,20.7901985,"7.526858124369388 km","139.84719412600873 km","0.5"
"455","Vapiano Belváros","Coca-Cola Zero szénsavas üdítõital","400",4.2,228,"Vörösmarty tér 3","Olasz","Pizza","Saláta","Tészta","NetPincér GO","Budapest","Budapest Vörösmarty tér 3","Vapiano Fashion Street, 3, Vörösmarty tér, Belváros, Budapest, Közép-Magyarország, 1051, Magyarország",47.4964954,19.0512812,47.4983815,19.0404707,"0.841100789359094 km","0.49898153365913167 km","0.5"
"456","Vapiano Belváros","Coca-Cola Light szénsavas üdítõital","400",4.2,228,"Vörösmarty tér 3","Olasz","Pizza","Saláta","Tészta","NetPincér GO","Budapest","Budapest Vörösmarty tér 3","Vapiano Fashion Street, 3, Vörösmarty tér, Belváros, Budapest, Közép-Magyarország, 1051, Magyarország",47.4964954,19.0512812,47.4983815,19.0404707,"0.841100789359094 km","0.49898153365913167 km","0.5"
"457","Vapiano Belváros","Coca-Cola szénsavas üdítõital","400",4.2,228,"Vörösmarty tér 3","Olasz","Pizza","Saláta","Tészta","NetPincér GO","Budapest","Budapest Vörösmarty tér 3","Vapiano Fashion Street, 3, Vörösmarty tér, Belváros, Budapest, Közép-Magyarország, 1051, Magyarország",47.4964954,19.0512812,47.4983815,19.0404707,"0.841100789359094 km","0.49898153365913167 km","0.5"
"458","Zed Slice","Coca-Cola szénsavas üdítõital","300",4.9,87,"Petõfi Sándor sugárút 24","Cukrászda","Pizza","Készpénzes fizetés",NA,NA,"Szeged","Szeged Petõfi Sándor sugárút 24","Print ink, 24, Petõfi Sándor sugárút, Franciahögy lakópark, Móraváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6722, Magyarország",46.2482731,20.1409602,46.2546312,20.1486016,"0.9201574717222359 km","162.1895111612606 km","0.33"
